postcode,postcode_space,postcode area,% of premises with 30<300Mbit/s download speed,% of premises with >=300Mbit/s download speed,% of premises with 0<2Mbit/s download speed,% of premises with 2<5Mbit/s download speed,% of premises with 5<10Mbit/s download speed,% of premises with 10<30Mbit/s download speed,SFBB availability (% premises),UFBB (100Mbit/s) availability (% premises),UFBB availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Gigabit availability (% premises),% of premises below the USO,% of premises with NGA,% of premises able to receive decent broadband from FWA
AB344YH,AB34 4YH,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB344YJ,AB34 4YJ,AB,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,20.0,0.0,0.0
AB344YL,AB34 4YL,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB344YN,AB34 4YN,AB,54.2,0.0,0.0,0.0,0.0,45.8,54.2,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,54.2,0.0
AB344YP,AB34 4YP,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AB344YQ,AB34 4YQ,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AB344YR,AB34 4YR,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AB344YS,AB34 4YS,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AB344YT,AB34 4YT,AB,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,0.0,60.0,0.0,0.0
AB344YX,AB34 4YX,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AB344ZL,AB34 4ZL,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB344ZN,AB34 4ZN,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB344ZQ,AB34 4ZQ,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345AA,AB34 5AA,AB,96.9,0.0,0.0,0.0,0.0,0.0,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.9,0.0
AB345AB,AB34 5AB,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345AD,AB34 5AD,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345AE,AB34 5AE,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
AB345AF,AB34 5AF,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345AG,AB34 5AG,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AB345AH,AB34 5AH,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AB345AJ,AB34 5AJ,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AB345AN,AB34 5AN,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AB345AP,AB34 5AP,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345AQ,AB34 5AQ,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345AR,AB34 5AR,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
AB345AS,AB34 5AS,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345AT,AB34 5AT,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345AU,AB34 5AU,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
AB345AW,AB34 5AW,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345AX,AB34 5AX,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345AY,AB34 5AY,AB,28.6,0.0,0.0,0.0,0.0,71.4,28.6,0.0,0.0,0.0,0.0,0.0,71.4,0.0,0.0,100.0,0.0
AB345AZ,AB34 5AZ,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345BA,AB34 5BA,AB,40.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,100.0,0.0
AB345BB,AB34 5BB,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
AB345BD,AB34 5BD,AB,0.0,0.0,0.0,0.0,78.6,21.4,0.0,0.0,0.0,0.0,0.0,78.6,100.0,0.0,57.1,100.0,0.0
AB345BE,AB34 5BE,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
AB345BF,AB34 5BF,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345BG,AB34 5BG,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345BH,AB34 5BH,AB,0.0,0.0,0.0,0.0,87.5,12.5,0.0,0.0,0.0,0.0,0.0,87.5,100.0,0.0,87.5,100.0,0.0
AB345BJ,AB34 5BJ,AB,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,50.0,100.0,0.0
AB345BL,AB34 5BL,AB,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0
AB345BN,AB34 5BN,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
AB345BP,AB34 5BP,AB,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,100.0,0.0,60.0,100.0,0.0
AB345BQ,AB34 5BQ,AB,0.0,0.0,0.0,0.0,63.6,36.4,0.0,0.0,0.0,0.0,0.0,63.6,100.0,0.0,63.6,100.0,0.0
AB345BR,AB34 5BR,AB,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,0.0,0.0,100.0,0.0
AB345BS,AB34 5BS,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345BT,AB34 5BT,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345BU,AB34 5BU,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345BW,AB34 5BW,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345BX,AB34 5BX,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
AB345BY,AB34 5BY,AB,0.0,84.6,0.0,0.0,15.4,0.0,84.6,84.6,84.6,0.0,0.0,15.4,15.4,84.6,15.4,100.0,0.0
AB345BZ,AB34 5BZ,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345DA,AB34 5DA,AB,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0
AB345DB,AB34 5DB,AB,0.0,87.5,0.0,0.0,12.5,0.0,87.5,87.5,87.5,0.0,0.0,12.5,12.5,87.5,0.0,100.0,0.0
AB345DD,AB34 5DD,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345DF,AB34 5DF,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345DG,AB34 5DG,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345DH,AB34 5DH,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345DJ,AB34 5DJ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345DL,AB34 5DL,AB,0.0,94.4,5.6,0.0,0.0,0.0,94.4,94.4,94.4,5.6,5.6,5.6,5.6,94.4,5.6,100.0,0.0
AB345DN,AB34 5DN,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345DP,AB34 5DP,AB,0.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,0.0
AB345DQ,AB34 5DQ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345DR,AB34 5DR,AB,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,100.0,0.0,40.0,0.0,0.0
AB345DS,AB34 5DS,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345DT,AB34 5DT,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345DU,AB34 5DU,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345DW,AB34 5DW,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345DX,AB34 5DX,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345DY,AB34 5DY,AB,0.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,0.0
AB345DZ,AB34 5DZ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345EA,AB34 5EA,AB,0.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,0.0
AB345EB,AB34 5EB,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345ED,AB34 5ED,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345EG,AB34 5EG,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345EJ,AB34 5EJ,AB,63.0,37.0,0.0,0.0,0.0,0.0,100.0,37.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,100.0,0.0
AB345EL,AB34 5EL,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345EN,AB34 5EN,AB,42.9,57.1,0.0,0.0,0.0,0.0,100.0,57.1,57.1,0.0,0.0,0.0,0.0,57.1,0.0,100.0,0.0
AB345EP,AB34 5EP,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345EQ,AB34 5EQ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345ER,AB34 5ER,AB,80.0,6.7,0.0,0.0,0.0,13.3,86.7,6.7,6.7,0.0,0.0,0.0,13.3,6.7,0.0,100.0,0.0
AB345ES,AB34 5ES,AB,93.3,0.0,0.0,0.0,0.0,6.7,93.3,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,100.0,0.0
AB345ET,AB34 5ET,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
AB345EU,AB34 5EU,AB,0.0,0.0,80.5,17.1,0.0,2.4,0.0,0.0,0.0,80.5,97.6,97.6,100.0,0.0,63.4,100.0,0.0
AB345EY,AB34 5EY,AB,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0
AB345EZ,AB34 5EZ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345FA,AB34 5FA,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345FB,AB34 5FB,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345FD,AB34 5FD,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345FE,AB34 5FE,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345FF,AB34 5FF,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345FH,AB34 5FH,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345FJ,AB34 5FJ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345FL,AB34 5FL,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345FN,AB34 5FN,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345FP,AB34 5FP,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345FQ,AB34 5FQ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345FR,AB34 5FR,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345FY,AB34 5FY,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345FZ,AB34 5FZ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345GA,AB34 5GA,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345GB,AB34 5GB,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345GD,AB34 5GD,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345GE,AB34 5GE,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345GF,AB34 5GF,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345GG,AB34 5GG,AB,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0
AB345GH,AB34 5GH,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345GJ,AB34 5GJ,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345GL,AB34 5GL,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345GN,AB34 5GN,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345GP,AB34 5GP,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345GQ,AB34 5GQ,AB,66.7,33.3,0.0,0.0,0.0,0.0,100.0,33.3,33.3,0.0,0.0,0.0,0.0,33.3,0.0,100.0,0.0
AB345GR,AB34 5GR,AB,80.0,20.0,0.0,0.0,0.0,0.0,100.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,100.0,0.0
AB345GS,AB34 5GS,AB,92.9,7.1,0.0,0.0,0.0,0.0,100.0,7.1,7.1,0.0,0.0,0.0,0.0,7.1,0.0,100.0,0.0
AB345GT,AB34 5GT,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345GW,AB34 5GW,AB,6.3,93.8,0.0,0.0,0.0,0.0,100.0,93.8,93.8,0.0,0.0,0.0,0.0,93.8,0.0,100.0,0.0
AB345GY,AB34 5GY,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345GZ,AB34 5GZ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345HA,AB34 5HA,AB,17.9,82.1,0.0,0.0,0.0,0.0,100.0,82.1,82.1,0.0,0.0,0.0,0.0,82.1,0.0,100.0,0.0
AB345HB,AB34 5HB,AB,11.1,88.9,0.0,0.0,0.0,0.0,100.0,88.9,88.9,0.0,0.0,0.0,0.0,88.9,0.0,100.0,0.0
AB345HD,AB34 5HD,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345HE,AB34 5HE,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345HF,AB34 5HF,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345HG,AB34 5HG,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345HH,AB34 5HH,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345HJ,AB34 5HJ,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345HL,AB34 5HL,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345HN,AB34 5HN,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345HP,AB34 5HP,AB,39.1,60.9,0.0,0.0,0.0,0.0,100.0,60.9,60.9,0.0,0.0,0.0,0.0,60.9,0.0,100.0,0.0
AB345HQ,AB34 5HQ,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345HR,AB34 5HR,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345HS,AB34 5HS,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345HT,AB34 5HT,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345HU,AB34 5HU,AB,28.6,71.4,0.0,0.0,0.0,0.0,100.0,71.4,71.4,0.0,0.0,0.0,0.0,71.4,0.0,100.0,0.0
AB345HW,AB34 5HW,AB,94.1,0.0,0.0,0.0,0.0,5.9,94.1,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,100.0,0.0
AB345HX,AB34 5HX,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345HY,AB34 5HY,AB,16.7,83.3,0.0,0.0,0.0,0.0,100.0,83.3,83.3,0.0,0.0,0.0,0.0,83.3,0.0,100.0,0.0
AB345HZ,AB34 5HZ,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345JA,AB34 5JA,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345JB,AB34 5JB,AB,3.6,96.4,0.0,0.0,0.0,0.0,100.0,96.4,96.4,0.0,0.0,0.0,0.0,96.4,0.0,100.0,0.0
AB345JD,AB34 5JD,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345JE,AB34 5JE,AB,0.0,71.4,0.0,0.0,0.0,28.6,71.4,71.4,71.4,0.0,0.0,0.0,28.6,71.4,0.0,100.0,0.0
AB345JF,AB34 5JF,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345JG,AB34 5JG,AB,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
AB345JH,AB34 5JH,AB,0.0,33.3,0.0,0.0,66.7,0.0,33.3,33.3,33.3,0.0,0.0,66.7,66.7,33.3,0.0,100.0,0.0
AB345JJ,AB34 5JJ,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
AB345JL,AB34 5JL,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345JN,AB34 5JN,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345JP,AB34 5JP,AB,25.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,100.0,0.0
AB345JQ,AB34 5JQ,AB,0.0,75.0,0.0,0.0,0.0,25.0,75.0,75.0,75.0,0.0,0.0,0.0,25.0,75.0,0.0,100.0,0.0
AB345JR,AB34 5JR,AB,0.0,50.0,0.0,0.0,50.0,0.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,0.0,100.0,0.0
AB345JS,AB34 5JS,AB,0.0,80.0,0.0,20.0,0.0,0.0,80.0,80.0,80.0,0.0,20.0,20.0,20.0,80.0,0.0,100.0,0.0
AB345JT,AB34 5JT,AB,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
AB345JU,AB34 5JU,AB,0.0,40.0,0.0,0.0,60.0,0.0,40.0,40.0,40.0,0.0,0.0,60.0,60.0,40.0,0.0,40.0,0.0
AB345JX,AB34 5JX,AB,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
AB345JY,AB34 5JY,AB,32.0,0.0,68.0,0.0,0.0,0.0,32.0,0.0,0.0,68.0,68.0,68.0,68.0,0.0,68.0,36.0,0.0
AB345JZ,AB34 5JZ,AB,59.3,40.7,0.0,0.0,0.0,0.0,100.0,40.7,40.7,0.0,0.0,0.0,0.0,40.7,0.0,100.0,0.0
AB345LA,AB34 5LA,AB,8.3,0.0,58.3,33.3,0.0,0.0,8.3,0.0,0.0,58.3,91.7,91.7,91.7,0.0,50.0,8.3,0.0
AB345LB,AB34 5LB,AB,50.0,50.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0
AB345LD,AB34 5LD,AB,60.0,0.0,20.0,20.0,0.0,0.0,60.0,0.0,0.0,20.0,40.0,40.0,40.0,0.0,20.0,80.0,0.0
